report_id,report_year,facility_id,jurisdiction_code,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_sort_order,substance_name,air_point_emission_kg,air_point_eet,air_fugitive_emission_kg,air_fugitive_eet,air_total_emission_kg,water_emission_kg,water_eet,land_emission_kg,land_eet,suburb,state,postcode,latitude,longitude,pivot_facility_name
560714,2023/2024,559018,QLD,Q063OLI001,Olinda Park,GIBSON PARTNERSHIP,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,138991,___4_,138991,,,,,Dalby,QLD,4405,-27.3013,150.816,"Olinda Park, Dalby QLD (Q063OLI001)"
559092,2023/2024,512488,QLD,Q063WAG001,Risdon Park Feedlot,GROSS MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,18475.33,___4_,18475.33,,,,,Warwick,QLD,4370,-28.3338,152.003,"Risdon Park Feedlot, Warwick QLD (Q063WAG001)"
556204,2023/2024,571610,NSW,1263,Gunnee Feedlot,GUNNEE FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,693350,___4_,693350,,,,,Delungra,NSW,2403,-29.609444,150.861944,"Gunnee Feedlot, Delungra NSW (1263)"
557270,2023/2024,676804,VIC,00030842,Dimboola Feedlot,HARMONY FEEDLOT SERVICES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,263900,___4_,263900,,,,,Gerang Gerung,VIC,3148,-36.36628889,141.9191944,"Dimboola Feedlot, Gerang Gerung VIC (00030842)"
553118,2023/2024,546220,WA,WA0755,Westbeef Feedlot,HARMONY OPERATIONS AUSTRALIA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,270865,___4_,270865,,,,,Kalannie,WA,6468,-30.452142,117.162827,"Westbeef Feedlot, Kalannie WA (WA0755)"
560966,2023/2024,565638,QLD,Q063HDC001,"""Hatcham Downs""",HATCHAM DOWNS CATTLE CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,172821.78,___4_,172821.78,,,,,Taroom,QLD,4420,-25.970552,149.381105,"""Hatcham Downs"", Taroom QLD (Q063HDC001)"
559644,2023/2024,532638,VIC,00007630,Peechelba Beef,ICM AGRIBUSINESS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,924980,___4_,924980,,,,,Peechelba,VIC,3678,-36.164134,146.215055,"Peechelba Beef, Peechelba VIC (00007630)"
557080,2023/2024,511600,QLD,Q063AMH002,Beef City Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1545710,___4_,1545710,,,,,Purrawanda,QLD,4356,-27.523639,151.619025,"Beef City Feedlot, Purrawanda QLD (Q063AMH002)"
554704,2023/2024,488524,NSW,402,Caroona Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1064040,___4_,1064040,,,,,Quirindi,NSW,2343,-31.391667,150.375,"Caroona Feedlot, Quirindi NSW (402)"
557094,2023/2024,511582,QLD,Q063AMH001,Mungindi Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,604697,___4_,604697,,,,,Mungindi Via Talwood,QLD,4497,-28.773053,149.108229,"Mungindi Feedlot, Mungindi Via Talwood QLD (Q063AMH001)"
557106,2023/2024,488612,NSW,409,Prime City Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1985780,___4_,1985780,,,,,Tabbita,NSW,2652,-34.106111,145.736111,"Prime City Feedlot, Tabbita NSW (409)"
557072,2023/2024,488008,NSW,371,Riverina Feedlot,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,2996620,___4_,2996620,,,,,Yanco,NSW,2703,-34.644559,146.484172,"Riverina Feedlot, Yanco NSW (371)"
554792,2023/2024,495788,NSW,927,Yambinya Station Burraboi,JBS AUSTRALIA PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,720280,___4_,720280,,,,,Burraboi,NSW,2732,-35.328653,144.267786,Yambinya Station Burraboi NSW (927)
560840,2023/2024,512104,QLD,Q063JRA001,Glenavon Feedlot,JOHN ROBERT ATKINSON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,15190,___4_,15190,,,,,Yaamba,QLD,4704,-22.979823,150.058284,"Glenavon Feedlot, Yaamba QLD (Q063JRA001)"
561000,2023/2024,562394,QLD,Q063LIT001,Kia-Ora,KIA-ORA CATTLE PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,56319.32,___4_,56319.32,,,,,Jandowae,QLD,4410,-26.659126,151.125571,"Kia-Ora, Jandowae QLD (Q063LIT001)"
558626,2023/2024,483920,NSW,1082,Killara Feedlot,KILLARA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,986000,___4_,986000,,,,,Quirindi,NSW,2343,-31.47149,150.5867,"Killara Feedlot, Quirindi NSW (1082)"
555498,2023/2024,512516,QLD,Q063WBC001,Freestone Feedlot,KINGSFORD FARMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,132230,___4_,132230,,,,,Warwick,QLD,4370,-28.147175,152.098745,"Freestone Feedlot, Warwick QLD (Q063WBC001)"
555496,2023/2024,636118,QLD,Q063KIN001,Glengowrie Feedlot,KINGSFORD FARMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,94990,___4_,94990,,,,,Victoria Hill,QLD,4361,-28.009195,151.775436,"Glengowrie Feedlot, Victoria Hill QLD (Q063KIN001)"
560760,2023/2024,512502,QLD,Q063WAL001,Wieambilla Feedlot,LLOYD PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,594336.34,___4_,594336.34,,,,,Chinchilla,QLD,4413,-26.891368,150.436782,"Wieambilla Feedlot, Chinchilla QLD (Q063WAL001)"
560790,2023/2024,558862,QLD,Q063MDH001,Wallumba Feedlot,M.D.H. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,622677.13,___4_,622677.13,,,,,Condamine,QLD,4416,-26.84464,150.23565,"Wallumba Feedlot, Condamine QLD (Q063MDH001)"
560258,2023/2024,512242,QLD,Q063MPC001,Maydan Feedlot,MAYDAN PASTORAL CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,554838.2,___4_,554838.2,,,,,Warwick,QLD,4352,-28.119748,151.851812,"Maydan Feedlot, Warwick QLD (Q063MPC001)"
555356,2023/2024,555630,SA,SA0470,Mayura Station,MAYURA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,113400,___4_,113400,,,,,Millicent,SA,5280,-37.630465,140.29548,"Mayura Station, Millicent SA (SA0470)"
560844,2023/2024,511568,QLD,Q063ALP002,Lemon Tree Feedlot,MCNAMEE PARTNERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1281513.3,___4_,1281513.3,,,,,Millmerran,QLD,4357,-27.7852,151.281,"Lemon Tree Feedlot, Millmerran QLD (Q063ALP002)"
560940,2023/2024,484066,NSW,1107,Mirambee Feedlot,MIRAMBEE LIVESTOCK PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,125230,___4_,125230,,,,,Dubbo,NSW,2830,-32.348642,148.694415,"Mirambee Feedlot, Dubbo NSW (1107)"
560658,2023/2024,558304,QLD,Q063MOR001,Grassdale,MORT & CO LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,4650150,___4_,4650150,,,,,Dalby,QLD,4405,-27.4168,151.15,"Grassdale, Dalby QLD (Q063MOR001)"
560830,2023/2024,511798,QLD,Q063DHP001,Pinegrove Feedlot,MORT & CO LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,554470,___4_,554470,,,,,Millmerran,QLD,4357,-27.7696,151.222,"Pinegrove Feedlot, Millmerran QLD (Q063DHP001)"
551626,2023/2024,615786,NSW,1433,Mt Hercules Pastoral Company,MR HERCULES PASTORAL PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,53200,___4_,53200,,,,,Wallendbeen,NSW,2588,-34.620667,148.183333,"Mt Hercules Pastoral Company, Wallendbeen NSW (1433)"
559568,2023/2024,487070,NSW,301,Myola Feedlot,MYOLA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1120000,___4_,1120000,,,,,North Star,NSW,2408,-29.077447,150.339376,"Myola Feedlot, North Star NSW (301)"
559892,2023/2024,512298,QLD,Q063NOL001,Wide Bay Feedlot,NOLAN MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,280000,___4_,280000,,,,,Kilkivan,QLD,4600,-26.147876,152.176373,"Wide Bay Feedlot, Kilkivan QLD (Q063NOL001)"
560866,2023/2024,512366,QLD,Q063PPC001,Paringa Feedlot,PARINGA PASTORAL COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,191730,___4_,191730,,,,,Capella,QLD,4723,-22.829493,147.954593,"Paringa Feedlot, Capella QLD (Q063PPC001)"
552942,2023/2024,484134,NSW,1119,Tallawanta Feedlot,PROVIDORE GLOBAL PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,490000,___4_,490000,,,,,Garah,NSW,2405,-29.211696,149.370895,"Tallawanta Feedlot, Garah NSW (1119)"
560768,2023/2024,558672,QLD,Q063BON001,Bannockburn Feedlot,R.R FERRIER & S.R FERRIER,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,28107.33,___4_,28107.33,,,,,Bell,QLD,4408,-26.90708333,151.4003056,"Bannockburn Feedlot, Bell QLD (Q063BON001)"
558860,2023/2024,495768,NSW,925,Rangers Valley Feedlot,RANGERS VALLEY CATTLE STATION PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,3239500,___4_,3239500,,,,,Glen Innes,NSW,2370,-29.506296,151.729069,"Rangers Valley Feedlot, Glen Innes NSW (925)"
560648,2023/2024,512458,QLD,Q063TCS001,Sandalwood Feedlot,SANDALWOOD FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,917280,___4_,917280,,,,,Dalby,QLD,4405,-27.135556,151.433889,"Sandalwood Feedlot, Dalby QLD (Q063TCS001)"
561034,2023/2024,511784,QLD,Q063DHB001,Saxby Feedlot,SAXBY FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,288576.75,___4_,288576.75,,,,,Kilkivan,QLD,4600,-26.238474,152.216382,"Saxby Feedlot, Kilkivan QLD (Q063DHB001)"
552186,2023/2024,546182,WA,WA0744,Semini Feedlot,SEMINI ENTERPRISES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,61955.83333,___4_,61955.83333,,,,,Treeton,WA,6284,-33.862147,115.214743,"Semini Feedlot, Treeton WA (WA0744)"
570618,2023/2024,575898,SA,SA0594,Tungali,"SIHERO PTY., LTD. ILIRA PTY. LTD - PRINCESS ROYAL STATION",0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,121940,___4_,121940,,,,,Sedan,SA,5353,-34.491629,139.306736,"Tungali, Sedan SA (SA0594)"
560788,2023/2024,512118,QLD,Q063KLF001,Kerwee Feedlot,STOCKYARD LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1313975.83,___4_,1313975.83,,,,,Jondaryan,QLD,4403,-27.386804,151.547952,"Kerwee Feedlot, Jondaryan QLD (Q063KLF001)"
560690,2023/2024,512156,QLD,Q063LFS001,Launcells,STURROCK GRAZING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,180250,___4_,180250,,,,,Drillham,QLD,4424,-26.735833,149.893055,"Launcells, Drillham QLD (Q063LFS001)"
553774,2023/2024,484130,NSW,1118,Kia Ora Feedlot,SWAIN FARMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,201000,___4_,201000,,,,,Walgett,NSW,2832,-29.966312,147.396955,"Kia Ora Feedlot, Walgett NSW (1118)"
560644,2023/2024,547164,WA,WA0962,Lake Preston Feedlot,T W PEARSON AND SON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,133052.5,___4_,133052.5,,,,,Myalup,WA,6220,-32.968353,115.709585,"Lake Preston Feedlot, Myalup WA (WA0962)"
560642,2023/2024,561446,WA,WA1144,Twyata Pool Feedlot,T W PEARSON AND SON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,161548.3,___4_,161548.3,,,,,Badgingarra,WA,6521,-30.3465,115.4901,"Twyata Pool Feedlot, Badgingarra WA (WA1144)"
560602,2023/2024,546260,WA,WA0771,Telina Downs Feedlot,TELINA DOWNS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,6615,___4_,6615,,,,,Esperance,WA,6450,-33.668056,122.336111,"Telina Downs Feedlot, Esperance WA (WA0771)"
558010,2023/2024,535914,VIC,00024772,Teys Australia Charlton,TEYS AUSTRALIA SOUTHERN PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1295036.439,___4_,1295036.439,,,,,Yeungroon,VIC,3525,-36.345557,143.341432,"Teys Australia Charlton, Yeungroon VIC (00024772)"
557714,2023/2024,487618,NSW,343,Teys Australia Jindalee,TEYS AUSTRALIA SOUTHERN PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1082097.1,___4_,1082097.1,,,,,Springdale,NSW,2666,-34.455293,147.77504,"Teys Australia Jindalee, Springdale NSW (343)"
558224,2023/2024,512472,QLD,Q063TEF001,Teys Australia Condamine Feedlot,TEYS FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,2091545.21,___4_,2091545.21,,,,,Condamine,QLD,4416,-26.897,149.855,"Teys Australia Condamine Feedlot, Condamine QLD (Q063TEF001)"
560654,2023/2024,512258,QLD,Q063NAP001,Wainui Feedlot,THE NORTH AUSTRALIA PAST CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1033119,___4_,1033119,,,,,Bowenville,QLD,4404,-27.19,151.27,"Wainui Feedlot, Bowenville QLD (Q063NAP001)"
560780,2023/2024,511762,QLD,Q063CWR001,Harrow,THE SAR CROWTHER TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,13345.38,___4_,13345.38,,,,,Injune,QLD,4454,-25.017579,148.783085,"Harrow, Injune QLD (Q063CWR001)"
556828,2023/2024,512530,QLD,Q063WDH001,Warnoah,THE TRUSTEE FOR I & K HUTCHINSON FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,108780,___4_,108780,,,,,Theodore,QLD,4719,-24.735809,149.955754,"Warnoah, Theodore QLD (Q063WDH001)"
558882,2023/2024,520066,SA,SA0410,Korunye Park Feedlot,THE TRUSTEE FOR KORUNYE PARK FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,119000,___4_,119000,,,,,Korunye,SA,5502,-34.491968,138.525434,"Korunye Park Feedlot, Korunye SA (SA0410)"
559262,2023/2024,646724,SA,SA0718,Southern Cross Feedlot,THOMAS FOODS INTERNATIONAL FEEDLOT PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1910000,___4_,1910000,,,,,Tintinara,SA,5266,-35.761158,140.102857,"Southern Cross Feedlot, Tintinara SA (SA0718)"
560748,2023/2024,512022,QLD,Q063ILC007,Toogoolawah Feedlot Pty Ltd,TOOGOOLAWAH FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,51834.71,___4_,51834.71,,,,,Toogoolawah,QLD,4313,-27.122757,152.343483,"Toogoolawah Feedlot Pty Ltd, Toogoolawah QLD (Q063ILC007)"
561050,2023/2024,512278,QLD,Q063NML001,Tramore Beef Feedlot,TRAMORE BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,15540,___4_,15540,,,,,Nobby,QLD,4360,-27.844137,151.970599,"Tramore Beef Feedlot, Nobby QLD (Q063NML001)"
553884,2023/2024,520004,SA,SA0399,Wanderribby Pty Ltd,WANDERRIBBY HOLDINGS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,471800,___4_,471800,,,,,Meningie,SA,5264,-35.757514,139.351789,"Wanderribby Pty Ltd, Meningie SA (SA0399)"
560712,2023/2024,512554,QLD,Q063WFM001,Waterfall,WATERFALL FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,578467.58,___4_,578467.58,,,,,Goomeri,QLD,4601,-26.077648,152.028295,"Waterfall, Goomeri QLD (Q063WFM001)"
560998,2023/2024,512540,QLD,Q063WEP001,Weeroona Pastoral Co - Weeroona Feedlot,WEEROONA FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,48032.08,___4_,48032.08,,,,,Guluguba,QLD,4418,-26.296658,150.182949,"Weeroona Pastoral Co - Weeroona Feedlot, Guluguba QLD (Q063WEP001)"
559080,2023/2024,512578,QLD,Q063WTG001,West Talgai Feedlot,WEST TALGAI GRAZING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,426825,___4_,426825,,,,,Allora,QLD,4362,-28.055833,151.889444,"West Talgai Feedlot, Allora QLD (Q063WTG001)"
560820,2023/2024,512324,QLD,Q063OAH001,Whyalla Feedlot,WHYALLA BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,3659535.83,___4_,3659535.83,,,,,Texas,QLD,4385,-28.745209,151.052599,"Whyalla Feedlot, Texas QLD (Q063OAH001)"
554974,2023/2024,546268,WA,WA0773,Willyung Farms,WILLYUNG PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,27708.33,___4_,27708.33,,,,,Albany,WA,6330,-34.935833,117.853889,"Willyung Farms, Albany WA (WA0773)"
553448,2023/2024,484110,NSW,1113,Garrison Feedlot,WOODWARD FOODS AUSTRALIA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,251861,___4_,251861,,,,,Murray Downs,NSW,2734,-35.303325,143.602817,"Garrison Feedlot, Murray Downs NSW (1113)"
553462,2023/2024,520036,SA,SA0405,Yarralinka Livestock,YARRALINKA LIVESTOCK CO. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,189490,___4_,189490,,,,,Lower Light,SA,5501,-34.501545,138.397202,"Yarralinka Livestock, Lower Light SA (SA0405)"
543620,2022/2023,561772,QLD,Q063WAR001,Warrigal Hills,A J & V M THORNE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,116036.32,___4_,116036.32,,,,,Wandoan,QLD,4419,-25.950376,149.908313,"Warrigal Hills, Wandoan QLD (Q063WAR001)"
543918,2022/2023,546228,WA,WA0756,Daniel's Well,A O'MEEHAN AND CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,185266.6667,___4_,185266.6667,,,,,Borden,WA,6338,-34.223631,118.276988,"Daniel's Well, Borden WA (WA0756)"
551628,2022/2023,511618,QLD,Q063AQU001,Yarranbrook Feedlot,AQUALARK PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,872545.8,___4_,872545.8,,,,,Inglewood,QLD,4387,-28.427244,150.96566,"Yarranbrook Feedlot, Inglewood QLD (Q063AQU001)"
543658,2022/2023,511632,QLD,Q063ARF001,Aronui Feedlot,AUSTRALIAN AGRICULTURAL COMPANY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1611828.63,___4_,1611828.63,,,,,Dalby,QLD,4405,-27.035665,151.333029,"Aronui Feedlot, Dalby QLD (Q063ARF001)"
545562,2022/2023,511516,QLD,Q063ACO001,Brindley Park Feedlot,AUSTRALIAN COUNTRY CHOICE FEEDLOTS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1194130,___4_,1194130,,,,,Roma,QLD,4455,-26.258,148.960278,"Brindley Park Feedlot, Roma QLD (Q063ACO001)"
545594,2022/2023,511526,QLD,Q063ACO002,Brisbane Valley Feedlot,AUSTRALIAN COUNTRY CHOICE FEEDLOTS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,215417.71,___4_,215417.71,,,,,Buaraba,QLD,4311,-27.39668,152.35723,"Brisbane Valley Feedlot, Buaraba QLD (Q063ACO002)"
551098,2022/2023,512052,QLD,Q063ILC012,Opal Creek,AUSTRALIAN COUNTRY CHOICE FEEDLOTS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1918694.75,___4_,1918694.75,,,,,Cecil Plains,QLD,4407,-27.679387,150.914363,"Opal Creek, Cecil Plains QLD (Q063ILC012)"
550300,2022/2023,484126,NSW,1117,Avondale Feedlot,AVONDALE AG,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,173470.7333,___4_,173470.7333,,,,,Rowena,NSW,2387,-29.684677,148.827652,"Avondale Feedlot, Rowena NSW (1117)"
543436,2022/2023,511750,QLD,Q063CGN001,Barmount Feedlot,BARMOUNT PARTNERSHIP,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,318500,___4_,318500,,,,,Lotus Creek,QLD,4705,-22.542129,149.093487,"Barmount Feedlot, Lotus Creek QLD (Q063CGN001)"
543810,2022/2023,484122,NSW,1116,Bective Feedlot,BECTIVE STATION PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,323218,1____,323218,,,,,Tamworth,NSW,2340,-30.973208,150.730796,"Bective Feedlot, Tamworth NSW (1116)"
543106,2022/2023,660140,NSW,1547,Haino Park Feedlot,BLACKMORE WAGYU BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,86100,___4_,86100,,,,,Finley,NSW,2713,-35.58536,145.43373,"Haino Park Feedlot, Finley NSW (1547)"
547058,2022/2023,558672,QLD,Q063BON001,Bannockburn Feedlot,BONNIE DOON FEEDLOT,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,27254.5,___4_,27254.5,,,,,Bell,QLD,4408,-26.90708333,151.4003056,"Bannockburn Feedlot, Bell QLD (Q063BON001)"
551254,2022/2023,512180,QLD,Q063MBD001,Macquarie Downs,BROADWATER DOWNS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,171605,___4_,171605,,,,,Leyburn,QLD,4365,-27.902583,151.530952,"Macquarie Downs, Leyburn QLD (Q063MBD001)"
543340,2022/2023,685376,QLD,Q063CAD001,Cadelga,CADELGA CATTLE CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,143402,___4_,143402,,,,,Inglewood,QLD,4387,-28.400621,151.198659,"Cadelga, Inglewood QLD (Q063CAD001)"
551364,2022/2023,693844,QLD,Q063CAN001,Canning Downs South,CANNING DOWNS SOUTH TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,179719,___4_,179719,,,,,Elbow Valley,QLD,4370,-28.393242,152.169531,"Canning Downs South, Elbow Valley QLD (Q063CAN001)"
551538,2022/2023,519986,SA,SA0396,Coolalie Feedlot,COOLALIE FEEDLOT UNIT TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,26950,___4_,26950,,,,,Paskeville,SA,5552,-34.078187,137.876902,"Coolalie Feedlot, Paskeville SA (SA0396)"
551274,2022/2023,587232,QLD,Q063DJC002,Penang Feedlot,DA & JF CAMM PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,626500,___4_,626500,,,,,Bowenville,QLD,4404,-27.182452,151.527236,"Penang Feedlot, Bowenville QLD (Q063DJC002)"
551276,2022/2023,511812,QLD,Q063DJC001,Wonga Plains,DA & JF CAMM PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,169610,___4_,169610,,,,,Bowenville,QLD,4404,-27.172806,151.538039,"Wonga Plains, Bowenville QLD (Q063DJC001)"
543960,2022/2023,484062,NSW,1106,Frampton Flat Feedlot,DJ FRANKEL TRUST T/A FRAMPTON FLAT,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,163520,___4_,163520,,,,,Tullibigeal,NSW,2669,-33.419295,146.731779,"Frampton Flat Feedlot, Tullibigeal NSW (1106)"
549880,2022/2023,546200,WA,WA0749,Wongee Feedlot,DOWLCO LIVESTOCK PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,120750,___4_,120750,,,,,Popanyinning,WA,6309,-32.68,117.105278,"Wongee Feedlot, Popanyinning WA (WA0749)"
543110,2022/2023,685312,QLD,Q063FUF001,Wallardi,FED-UP FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,38189.38,___4_,38189.38,,,,,Cecil Plains,QLD,4407,-27.468028,151.192879,"Wallardi, Cecil Plains QLD (Q063FUF001)"
545604,2022/2023,559018,QLD,Q063OLI001,Olinda Park,GIBSON PARTNERSHIP,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,96899.43,___4_,96899.43,,,,,Dalby,QLD,4405,-27.3013,150.816,"Olinda Park, Dalby QLD (Q063OLI001)"
549226,2022/2023,512488,QLD,Q063WAG001,Risdon Park Feedlot,GROSS MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,18993.33,___4_,18993.33,,,,,Warwick,QLD,4370,-28.3338,152.003,"Risdon Park Feedlot, Warwick QLD (Q063WAG001)"
546464,2022/2023,571610,NSW,1263,Gunnee Feedlot,GUNNEE FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,567070,___4_,567070,,,,,Delungra,NSW,2403,-29.609444,150.861944,"Gunnee Feedlot, Delungra NSW (1263)"
543550,2022/2023,676804,VIC,00030842,Dimboola Feedlot,HARMONY FEEDLOT SERVICES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,280000,___4_,280000,,,,,Gerang Gerung,VIC,3148,-36.36628889,141.9191944,"Dimboola Feedlot, Gerang Gerung VIC (00030842)"
542980,2022/2023,546220,WA,WA0755,Westbeef Feedlot,HARMONY OPERATIONS AUSTRALIA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,278950,___4_,278950,,,,,Kalannie,WA,6468,-30.452142,117.162827,"Westbeef Feedlot, Kalannie WA (WA0755)"
546318,2022/2023,565638,QLD,Q063HDC001,"""Hatcham Downs""",HATCHAM DOWNS CATTLE CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,214615.8,___4_,214615.8,,,,,Taroom,QLD,4420,-25.970552,149.381105,"""Hatcham Downs"", Taroom QLD (Q063HDC001)"
